id,data_event,id_event,json_data,flood,latitude,longitude
10895,1995-06-27,987,NULL,0,33.6351,-79.4656
10896,1995-06-28,987,NULL,0,33.6351,-79.4656
10897,1995-06-29,987,NULL,0,33.6351,-79.4656
10898,1995-06-30,987,NULL,0,33.6351,-79.4656
10899,1995-07-01,987,NULL,0,33.6351,-79.4656
10900,1995-07-02,987,NULL,0,33.6351,-79.4656
10901,1995-07-03,987,NULL,0,33.6351,-79.4656
10902,1995-07-04,987,NULL,0,33.6351,-79.4656
10903,1995-07-05,987,NULL,0,33.6351,-79.4656
36759,1995-08-29,987,NULL,0,33.6351,-79.4656
10904,1995-07-06,987,NULL,0,33.6351,-79.4656
36760,1995-08-30,987,NULL,0,33.6351,-79.4656
10905,1995-07-07,987,NULL,0,33.6351,-79.4656
36761,1995-08-31,987,NULL,0,33.6351,-79.4656
10906,1995-07-08,987,NULL,0,33.6351,-79.4656
36762,1995-09-01,987,NULL,0,33.6351,-79.4656
10907,1995-07-09,987,NULL,0,33.6351,-79.4656
36763,1995-09-02,987,NULL,0,33.6351,-79.4656
10908,1995-07-10,987,NULL,0,33.6351,-79.4656
36764,1995-09-03,987,NULL,0,33.6351,-79.4656
10909,1995-07-11,987,NULL,0,33.6351,-79.4656
36765,1995-09-04,987,NULL,0,33.6351,-79.4656
10910,1995-07-12,987,NULL,0,33.6351,-79.4656
36766,1995-09-05,987,NULL,0,33.6351,-79.4656
10911,1995-07-13,987,NULL,0,33.6351,-79.4656
36767,1995-09-06,987,NULL,0,33.6351,-79.4656
10912,1995-07-14,987,NULL,0,33.6351,-79.4656
36768,1995-09-07,987,NULL,0,33.6351,-79.4656
10913,1995-07-15,987,NULL,0,33.6351,-79.4656
36769,1995-09-08,987,NULL,0,33.6351,-79.4656
10914,1995-07-16,987,NULL,0,33.6351,-79.4656
36770,1995-09-09,987,NULL,0,33.6351,-79.4656
10915,1995-07-17,987,NULL,0,33.6351,-79.4656
36771,1995-09-10,987,NULL,0,33.6351,-79.4656
10916,1995-07-18,987,NULL,0,33.6351,-79.4656
36772,1995-09-11,987,NULL,0,33.6351,-79.4656
10917,1995-07-19,987,NULL,0,33.6351,-79.4656
36773,1995-09-12,987,NULL,0,33.6351,-79.4656
10918,1995-07-20,987,NULL,0,33.6351,-79.4656
36774,1995-09-13,987,NULL,0,33.6351,-79.4656
10919,1995-07-21,987,NULL,0,33.6351,-79.4656
36775,1995-09-14,987,NULL,0,33.6351,-79.4656
10920,1995-07-22,987,NULL,0,33.6351,-79.4656
36776,1995-09-15,987,NULL,0,33.6351,-79.4656
10921,1995-07-23,987,NULL,0,33.6351,-79.4656
36777,1995-09-16,987,NULL,0,33.6351,-79.4656
10922,1995-07-24,987,NULL,0,33.6351,-79.4656
36778,1995-09-17,987,NULL,0,33.6351,-79.4656
10923,1995-07-25,987,NULL,0,33.6351,-79.4656
36779,1995-09-18,987,NULL,0,33.6351,-79.4656
10924,1995-07-26,987,NULL,0,33.6351,-79.4656
36780,1995-09-19,987,NULL,0,33.6351,-79.4656
10925,1995-07-27,987,NULL,0,33.6351,-79.4656
36781,1995-09-20,987,NULL,0,33.6351,-79.4656
10926,1995-07-28,987,NULL,0,33.6351,-79.4656
36782,1995-09-21,987,NULL,0,33.6351,-79.4656
10927,1995-07-29,987,NULL,0,33.6351,-79.4656
36783,1995-09-22,987,NULL,0,33.6351,-79.4656
10928,1995-07-30,987,NULL,0,33.6351,-79.4656
36784,1995-09-23,987,NULL,0,33.6351,-79.4656
10929,1995-07-31,987,NULL,0,33.6351,-79.4656
36785,1995-09-24,987,NULL,0,33.6351,-79.4656
10930,1995-08-01,987,NULL,0,33.6351,-79.4656
36786,1995-09-25,987,NULL,0,33.6351,-79.4656
10931,1995-08-02,987,NULL,0,33.6351,-79.4656
36787,1995-09-26,987,NULL,0,33.6351,-79.4656
10932,1995-08-03,987,NULL,0,33.6351,-79.4656
36788,1995-09-27,987,NULL,0,33.6351,-79.4656
10933,1995-08-04,987,NULL,0,33.6351,-79.4656
36789,1995-09-28,987,NULL,0,33.6351,-79.4656
10934,1995-08-05,987,NULL,0,33.6351,-79.4656
36790,1995-09-29,987,NULL,0,33.6351,-79.4656
10935,1995-08-06,987,NULL,0,33.6351,-79.4656
36791,1995-09-30,987,NULL,0,33.6351,-79.4656
10936,1995-08-07,987,NULL,0,33.6351,-79.4656
36792,1995-10-01,987,NULL,0,33.6351,-79.4656
10937,1995-08-08,987,NULL,0,33.6351,-79.4656
36793,1995-10-02,987,NULL,0,33.6351,-79.4656
10938,1995-08-09,987,NULL,0,33.6351,-79.4656
36794,1995-10-03,987,NULL,0,33.6351,-79.4656
10939,1995-08-10,987,NULL,0,33.6351,-79.4656
36795,1995-10-04,987,NULL,0,33.6351,-79.4656
10940,1995-08-11,987,NULL,0,33.6351,-79.4656
36796,1995-10-05,987,NULL,0,33.6351,-79.4656
10941,1995-08-12,987,NULL,0,33.6351,-79.4656
36797,1995-10-06,987,NULL,0,33.6351,-79.4656
10942,1995-08-13,987,NULL,0,33.6351,-79.4656
36798,1995-10-07,987,NULL,0,33.6351,-79.4656
10943,1995-08-14,987,NULL,0,33.6351,-79.4656
36799,1995-10-08,987,NULL,0,33.6351,-79.4656
10944,1995-08-15,987,NULL,0,33.6351,-79.4656
36800,1995-10-09,987,NULL,0,33.6351,-79.4656
10945,1995-08-16,987,NULL,0,33.6351,-79.4656
36801,1995-10-10,987,NULL,0,33.6351,-79.4656
10946,1995-08-17,987,NULL,0,33.6351,-79.4656
36802,1995-10-11,987,NULL,0,33.6351,-79.4656
10947,1995-08-18,987,NULL,0,33.6351,-79.4656
36803,1995-10-12,987,NULL,0,33.6351,-79.4656
10948,1995-08-19,987,NULL,0,33.6351,-79.4656
36804,1995-10-13,987,NULL,0,33.6351,-79.4656
10949,1995-08-20,987,NULL,0,33.6351,-79.4656
36805,1995-10-14,987,NULL,0,33.6351,-79.4656
10950,1995-08-21,987,NULL,0,33.6351,-79.4656
36806,1995-10-15,987,NULL,0,33.6351,-79.4656
10951,1995-08-22,987,NULL,0,33.6351,-79.4656
36807,1995-10-16,987,NULL,0,33.6351,-79.4656
10952,1995-08-23,987,NULL,0,33.6351,-79.4656
36808,1995-10-17,987,NULL,0,33.6351,-79.4656
10953,1995-08-24,987,NULL,0,33.6351,-79.4656
36809,1995-10-18,987,NULL,0,33.6351,-79.4656
10954,1995-08-25,987,NULL,0,33.6351,-79.4656
36810,1995-10-19,987,NULL,0,33.6351,-79.4656
715,1995-08-26,987,NULL,1,33.6351,-79.4656
10955,1995-08-26,987,NULL,0,33.6351,-79.4656
36811,1995-10-20,987,NULL,0,33.6351,-79.4656
716,1995-08-27,987,NULL,1,33.6351,-79.4656
36812,1995-10-21,987,NULL,0,33.6351,-79.4656
717,1995-08-28,987,NULL,1,33.6351,-79.4656
36813,1995-10-22,987,NULL,0,33.6351,-79.4656
718,1995-08-29,987,NULL,1,33.6351,-79.4656
36814,1995-10-23,987,NULL,0,33.6351,-79.4656
36815,1995-10-24,987,NULL,0,33.6351,-79.4656
36816,1995-10-25,987,NULL,0,33.6351,-79.4656
36817,1995-10-26,987,NULL,0,33.6351,-79.4656
36818,1995-10-27,987,NULL,0,33.6351,-79.4656
36819,1995-10-28,987,NULL,0,33.6351,-79.4656
10834,1995-06-08,979,NULL,0,39.461,-82.5624
10835,1995-06-09,979,NULL,0,39.461,-82.5624
10836,1995-06-10,979,NULL,0,39.461,-82.5624
10837,1995-06-11,979,NULL,0,39.461,-82.5624
10838,1995-06-12,979,NULL,0,39.461,-82.5624
10839,1995-06-13,979,NULL,0,39.461,-82.5624
10840,1995-06-14,979,NULL,0,39.461,-82.5624
10841,1995-06-15,979,NULL,0,39.461,-82.5624
10842,1995-06-16,979,NULL,0,39.461,-82.5624
36698,1995-08-18,979,NULL,0,39.461,-82.5624
10843,1995-06-17,979,NULL,0,39.461,-82.5624
36699,1995-08-19,979,NULL,0,39.461,-82.5624
10844,1995-06-18,979,NULL,0,39.461,-82.5624
36700,1995-08-20,979,NULL,0,39.461,-82.5624
10845,1995-06-19,979,NULL,0,39.461,-82.5624
36701,1995-08-21,979,NULL,0,39.461,-82.5624
10846,1995-06-20,979,NULL,0,39.461,-82.5624
36702,1995-08-22,979,NULL,0,39.461,-82.5624
10847,1995-06-21,979,NULL,0,39.461,-82.5624
36703,1995-08-23,979,NULL,0,39.461,-82.5624
10848,1995-06-22,979,NULL,0,39.461,-82.5624
36704,1995-08-24,979,NULL,0,39.461,-82.5624
10849,1995-06-23,979,NULL,0,39.461,-82.5624
36705,1995-08-25,979,NULL,0,39.461,-82.5624
10850,1995-06-24,979,NULL,0,39.461,-82.5624
36706,1995-08-26,979,NULL,0,39.461,-82.5624
10851,1995-06-25,979,NULL,0,39.461,-82.5624
36707,1995-08-27,979,NULL,0,39.461,-82.5624
10852,1995-06-26,979,NULL,0,39.461,-82.5624
36708,1995-08-28,979,NULL,0,39.461,-82.5624
10853,1995-06-27,979,NULL,0,39.461,-82.5624
36709,1995-08-29,979,NULL,0,39.461,-82.5624
10854,1995-06-28,979,NULL,0,39.461,-82.5624
36710,1995-08-30,979,NULL,0,39.461,-82.5624
10855,1995-06-29,979,NULL,0,39.461,-82.5624
36711,1995-08-31,979,NULL,0,39.461,-82.5624
10856,1995-06-30,979,NULL,0,39.461,-82.5624
36712,1995-09-01,979,NULL,0,39.461,-82.5624
10857,1995-07-01,979,NULL,0,39.461,-82.5624
36713,1995-09-02,979,NULL,0,39.461,-82.5624
10858,1995-07-02,979,NULL,0,39.461,-82.5624
36714,1995-09-03,979,NULL,0,39.461,-82.5624
10859,1995-07-03,979,NULL,0,39.461,-82.5624
36715,1995-09-04,979,NULL,0,39.461,-82.5624
10860,1995-07-04,979,NULL,0,39.461,-82.5624
36716,1995-09-05,979,NULL,0,39.461,-82.5624
10861,1995-07-05,979,NULL,0,39.461,-82.5624
36717,1995-09-06,979,NULL,0,39.461,-82.5624
10862,1995-07-06,979,NULL,0,39.461,-82.5624
36718,1995-09-07,979,NULL,0,39.461,-82.5624
10863,1995-07-07,979,NULL,0,39.461,-82.5624
36719,1995-09-08,979,NULL,0,39.461,-82.5624
10864,1995-07-08,979,NULL,0,39.461,-82.5624
36720,1995-09-09,979,NULL,0,39.461,-82.5624
10865,1995-07-09,979,NULL,0,39.461,-82.5624
36721,1995-09-10,979,NULL,0,39.461,-82.5624
10866,1995-07-10,979,NULL,0,39.461,-82.5624
36722,1995-09-11,979,NULL,0,39.461,-82.5624
10867,1995-07-11,979,NULL,0,39.461,-82.5624
36723,1995-09-12,979,NULL,0,39.461,-82.5624
10868,1995-07-12,979,NULL,0,39.461,-82.5624
36724,1995-09-13,979,NULL,0,39.461,-82.5624
10869,1995-07-13,979,NULL,0,39.461,-82.5624
36725,1995-09-14,979,NULL,0,39.461,-82.5624
10870,1995-07-14,979,NULL,0,39.461,-82.5624
36726,1995-09-15,979,NULL,0,39.461,-82.5624
10871,1995-07-15,979,NULL,0,39.461,-82.5624
36727,1995-09-16,979,NULL,0,39.461,-82.5624
10872,1995-07-16,979,NULL,0,39.461,-82.5624
36728,1995-09-17,979,NULL,0,39.461,-82.5624
10873,1995-07-17,979,NULL,0,39.461,-82.5624
36729,1995-09-18,979,NULL,0,39.461,-82.5624
10874,1995-07-18,979,NULL,0,39.461,-82.5624
36730,1995-09-19,979,NULL,0,39.461,-82.5624
10875,1995-07-19,979,NULL,0,39.461,-82.5624
36731,1995-09-20,979,NULL,0,39.461,-82.5624
10876,1995-07-20,979,NULL,0,39.461,-82.5624
36732,1995-09-21,979,NULL,0,39.461,-82.5624
10877,1995-07-21,979,NULL,0,39.461,-82.5624
36733,1995-09-22,979,NULL,0,39.461,-82.5624
10878,1995-07-22,979,NULL,0,39.461,-82.5624
36734,1995-09-23,979,NULL,0,39.461,-82.5624
10879,1995-07-23,979,NULL,0,39.461,-82.5624
36735,1995-09-24,979,NULL,0,39.461,-82.5624
10880,1995-07-24,979,NULL,0,39.461,-82.5624
36736,1995-09-25,979,NULL,0,39.461,-82.5624
10881,1995-07-25,979,NULL,0,39.461,-82.5624
36737,1995-09-26,979,NULL,0,39.461,-82.5624
10882,1995-07-26,979,NULL,0,39.461,-82.5624
36738,1995-09-27,979,NULL,0,39.461,-82.5624
10883,1995-07-27,979,NULL,0,39.461,-82.5624
36739,1995-09-28,979,NULL,0,39.461,-82.5624
10884,1995-07-28,979,NULL,0,39.461,-82.5624
36740,1995-09-29,979,NULL,0,39.461,-82.5624
10885,1995-07-29,979,NULL,0,39.461,-82.5624
36741,1995-09-30,979,NULL,0,39.461,-82.5624
10886,1995-07-30,979,NULL,0,39.461,-82.5624
36742,1995-10-01,979,NULL,0,39.461,-82.5624
10887,1995-07-31,979,NULL,0,39.461,-82.5624
36743,1995-10-02,979,NULL,0,39.461,-82.5624
10888,1995-08-01,979,NULL,0,39.461,-82.5624
36744,1995-10-03,979,NULL,0,39.461,-82.5624
10889,1995-08-02,979,NULL,0,39.461,-82.5624
36745,1995-10-04,979,NULL,0,39.461,-82.5624
10890,1995-08-03,979,NULL,0,39.461,-82.5624
36746,1995-10-05,979,NULL,0,39.461,-82.5624
10891,1995-08-04,979,NULL,0,39.461,-82.5624
36747,1995-10-06,979,NULL,0,39.461,-82.5624
10892,1995-08-05,979,NULL,0,39.461,-82.5624
36748,1995-10-07,979,NULL,0,39.461,-82.5624
10893,1995-08-06,979,NULL,0,39.461,-82.5624
36749,1995-10-08,979,NULL,0,39.461,-82.5624
10894,1995-08-07,979,NULL,0,39.461,-82.5624
36750,1995-10-09,979,NULL,0,39.461,-82.5624
36751,1995-10-10,979,NULL,0,39.461,-82.5624
36752,1995-10-11,979,NULL,0,39.461,-82.5624
36753,1995-10-12,979,NULL,0,39.461,-82.5624
36754,1995-10-13,979,NULL,0,39.461,-82.5624
36755,1995-10-14,979,NULL,0,39.461,-82.5624
36756,1995-10-15,979,NULL,0,39.461,-82.5624
36757,1995-10-16,979,NULL,0,39.461,-82.5624
36758,1995-10-17,979,NULL,0,39.461,-82.5624
703,1995-08-07,979,NULL,1,39.461,-82.5624
704,1995-08-08,979,NULL,1,39.461,-82.5624
705,1995-08-09,979,NULL,1,39.461,-82.5624
706,1995-08-10,979,NULL,1,39.461,-82.5624
707,1995-08-11,979,NULL,1,39.461,-82.5624
708,1995-08-12,979,NULL,1,39.461,-82.5624
709,1995-08-13,979,NULL,1,39.461,-82.5624
710,1995-08-14,979,NULL,1,39.461,-82.5624
711,1995-08-15,979,NULL,1,39.461,-82.5624
712,1995-08-16,979,NULL,1,39.461,-82.5624
713,1995-08-17,979,NULL,1,39.461,-82.5624
714,1995-08-18,979,NULL,1,39.461,-82.5624
5888,1986-08-02,97,NULL,0,42.894,-88.2263
31744,1986-09-23,97,NULL,0,42.894,-88.2263
5889,1986-08-03,97,NULL,0,42.894,-88.2263
31745,1986-09-24,97,NULL,0,42.894,-88.2263
5890,1986-08-04,97,NULL,0,42.894,-88.2263
31746,1986-09-25,97,NULL,0,42.894,-88.2263
5891,1986-08-05,97,NULL,0,42.894,-88.2263
31747,1986-09-26,97,NULL,0,42.894,-88.2263
5892,1986-08-06,97,NULL,0,42.894,-88.2263
31748,1986-09-27,97,NULL,0,42.894,-88.2263
31749,1986-09-28,97,NULL,0,42.894,-88.2263
31750,1986-09-29,97,NULL,0,42.894,-88.2263
31751,1986-09-30,97,NULL,0,42.894,-88.2263
31752,1986-10-01,97,NULL,0,42.894,-88.2263
31753,1986-10-02,97,NULL,0,42.894,-88.2263
31754,1986-10-03,97,NULL,0,42.894,-88.2263
31755,1986-10-04,97,NULL,0,42.894,-88.2263
31756,1986-10-05,97,NULL,0,42.894,-88.2263
126,1986-08-06,97,NULL,1,42.894,-88.2263
5832,1986-06-07,97,NULL,0,42.894,-88.2263
5833,1986-06-08,97,NULL,0,42.894,-88.2263
5834,1986-06-09,97,NULL,0,42.894,-88.2263
5835,1986-06-10,97,NULL,0,42.894,-88.2263
5836,1986-06-11,97,NULL,0,42.894,-88.2263
5837,1986-06-12,97,NULL,0,42.894,-88.2263
5838,1986-06-13,97,NULL,0,42.894,-88.2263
5839,1986-06-14,97,NULL,0,42.894,-88.2263
5840,1986-06-15,97,NULL,0,42.894,-88.2263
31696,1986-08-06,97,NULL,0,42.894,-88.2263
5841,1986-06-16,97,NULL,0,42.894,-88.2263
31697,1986-08-07,97,NULL,0,42.894,-88.2263
5842,1986-06-17,97,NULL,0,42.894,-88.2263
31698,1986-08-08,97,NULL,0,42.894,-88.2263
5843,1986-06-18,97,NULL,0,42.894,-88.2263
31699,1986-08-09,97,NULL,0,42.894,-88.2263
5844,1986-06-19,97,NULL,0,42.894,-88.2263
31700,1986-08-10,97,NULL,0,42.894,-88.2263
5845,1986-06-20,97,NULL,0,42.894,-88.2263
31701,1986-08-11,97,NULL,0,42.894,-88.2263
5846,1986-06-21,97,NULL,0,42.894,-88.2263
31702,1986-08-12,97,NULL,0,42.894,-88.2263
5847,1986-06-22,97,NULL,0,42.894,-88.2263
31703,1986-08-13,97,NULL,0,42.894,-88.2263
5848,1986-06-23,97,NULL,0,42.894,-88.2263
31704,1986-08-14,97,NULL,0,42.894,-88.2263
5849,1986-06-24,97,NULL,0,42.894,-88.2263
31705,1986-08-15,97,NULL,0,42.894,-88.2263
5850,1986-06-25,97,NULL,0,42.894,-88.2263
31706,1986-08-16,97,NULL,0,42.894,-88.2263
5851,1986-06-26,97,NULL,0,42.894,-88.2263
31707,1986-08-17,97,NULL,0,42.894,-88.2263
5852,1986-06-27,97,NULL,0,42.894,-88.2263
31708,1986-08-18,97,NULL,0,42.894,-88.2263
5853,1986-06-28,97,NULL,0,42.894,-88.2263
31709,1986-08-19,97,NULL,0,42.894,-88.2263
5854,1986-06-29,97,NULL,0,42.894,-88.2263
31710,1986-08-20,97,NULL,0,42.894,-88.2263
5855,1986-06-30,97,NULL,0,42.894,-88.2263
31711,1986-08-21,97,NULL,0,42.894,-88.2263
5856,1986-07-01,97,NULL,0,42.894,-88.2263
31712,1986-08-22,97,NULL,0,42.894,-88.2263
5857,1986-07-02,97,NULL,0,42.894,-88.2263
31713,1986-08-23,97,NULL,0,42.894,-88.2263
5858,1986-07-03,97,NULL,0,42.894,-88.2263
31714,1986-08-24,97,NULL,0,42.894,-88.2263
5859,1986-07-04,97,NULL,0,42.894,-88.2263
31715,1986-08-25,97,NULL,0,42.894,-88.2263
5860,1986-07-05,97,NULL,0,42.894,-88.2263
31716,1986-08-26,97,NULL,0,42.894,-88.2263
5861,1986-07-06,97,NULL,0,42.894,-88.2263
31717,1986-08-27,97,NULL,0,42.894,-88.2263
5862,1986-07-07,97,NULL,0,42.894,-88.2263
31718,1986-08-28,97,NULL,0,42.894,-88.2263
5863,1986-07-08,97,NULL,0,42.894,-88.2263
31719,1986-08-29,97,NULL,0,42.894,-88.2263
5864,1986-07-09,97,NULL,0,42.894,-88.2263
31720,1986-08-30,97,NULL,0,42.894,-88.2263
5865,1986-07-10,97,NULL,0,42.894,-88.2263
31721,1986-08-31,97,NULL,0,42.894,-88.2263
5866,1986-07-11,97,NULL,0,42.894,-88.2263
31722,1986-09-01,97,NULL,0,42.894,-88.2263
5867,1986-07-12,97,NULL,0,42.894,-88.2263
31723,1986-09-02,97,NULL,0,42.894,-88.2263
5868,1986-07-13,97,NULL,0,42.894,-88.2263
31724,1986-09-03,97,NULL,0,42.894,-88.2263
5869,1986-07-14,97,NULL,0,42.894,-88.2263
31725,1986-09-04,97,NULL,0,42.894,-88.2263
5870,1986-07-15,97,NULL,0,42.894,-88.2263
31726,1986-09-05,97,NULL,0,42.894,-88.2263
5871,1986-07-16,97,NULL,0,42.894,-88.2263
31727,1986-09-06,97,NULL,0,42.894,-88.2263
5872,1986-07-17,97,NULL,0,42.894,-88.2263
31728,1986-09-07,97,NULL,0,42.894,-88.2263
5873,1986-07-18,97,NULL,0,42.894,-88.2263
31729,1986-09-08,97,NULL,0,42.894,-88.2263
5874,1986-07-19,97,NULL,0,42.894,-88.2263
31730,1986-09-09,97,NULL,0,42.894,-88.2263
5875,1986-07-20,97,NULL,0,42.894,-88.2263
31731,1986-09-10,97,NULL,0,42.894,-88.2263
5876,1986-07-21,97,NULL,0,42.894,-88.2263
31732,1986-09-11,97,NULL,0,42.894,-88.2263
5877,1986-07-22,97,NULL,0,42.894,-88.2263
31733,1986-09-12,97,NULL,0,42.894,-88.2263
5878,1986-07-23,97,NULL,0,42.894,-88.2263
31734,1986-09-13,97,NULL,0,42.894,-88.2263
5879,1986-07-24,97,NULL,0,42.894,-88.2263
31735,1986-09-14,97,NULL,0,42.894,-88.2263
5880,1986-07-25,97,NULL,0,42.894,-88.2263
31736,1986-09-15,97,NULL,0,42.894,-88.2263
5881,1986-07-26,97,NULL,0,42.894,-88.2263
31737,1986-09-16,97,NULL,0,42.894,-88.2263
5882,1986-07-27,97,NULL,0,42.894,-88.2263
31738,1986-09-17,97,NULL,0,42.894,-88.2263
5883,1986-07-28,97,NULL,0,42.894,-88.2263
31739,1986-09-18,97,NULL,0,42.894,-88.2263
5884,1986-07-29,97,NULL,0,42.894,-88.2263
31740,1986-09-19,97,NULL,0,42.894,-88.2263
5885,1986-07-30,97,NULL,0,42.894,-88.2263
31741,1986-09-20,97,NULL,0,42.894,-88.2263
5886,1986-07-31,97,NULL,0,42.894,-88.2263
31742,1986-09-21,97,NULL,0,42.894,-88.2263
5887,1986-08-01,97,NULL,0,42.894,-88.2263
31743,1986-09-22,97,NULL,0,42.894,-88.2263
10773,1995-03-11,950,NULL,0,36.7237,-89.5648
10774,1995-03-12,950,NULL,0,36.7237,-89.5648
10775,1995-03-13,950,NULL,0,36.7237,-89.5648
10776,1995-03-14,950,NULL,0,36.7237,-89.5648
10777,1995-03-15,950,NULL,0,36.7237,-89.5648
10778,1995-03-16,950,NULL,0,36.7237,-89.5648
10779,1995-03-17,950,NULL,0,36.7237,-89.5648
10780,1995-03-18,950,NULL,0,36.7237,-89.5648
10781,1995-03-19,950,NULL,0,36.7237,-89.5648
36637,1995-06-01,950,NULL,0,36.7237,-89.5648
10782,1995-03-20,950,NULL,0,36.7237,-89.5648
36638,1995-06-02,950,NULL,0,36.7237,-89.5648
10783,1995-03-21,950,NULL,0,36.7237,-89.5648
36639,1995-06-03,950,NULL,0,36.7237,-89.5648
10784,1995-03-22,950,NULL,0,36.7237,-89.5648
36640,1995-06-04,950,NULL,0,36.7237,-89.5648
10785,1995-03-23,950,NULL,0,36.7237,-89.5648
36641,1995-06-05,950,NULL,0,36.7237,-89.5648
10786,1995-03-24,950,NULL,0,36.7237,-89.5648
36642,1995-06-06,950,NULL,0,36.7237,-89.5648
10787,1995-03-25,950,NULL,0,36.7237,-89.5648
36643,1995-06-07,950,NULL,0,36.7237,-89.5648
10788,1995-03-26,950,NULL,0,36.7237,-89.5648
36644,1995-06-08,950,NULL,0,36.7237,-89.5648
10789,1995-03-27,950,NULL,0,36.7237,-89.5648
36645,1995-06-09,950,NULL,0,36.7237,-89.5648
10790,1995-03-28,950,NULL,0,36.7237,-89.5648
36646,1995-06-10,950,NULL,0,36.7237,-89.5648
10791,1995-03-29,950,NULL,0,36.7237,-89.5648
36647,1995-06-11,950,NULL,0,36.7237,-89.5648
10792,1995-03-30,950,NULL,0,36.7237,-89.5648
36648,1995-06-12,950,NULL,0,36.7237,-89.5648
10793,1995-03-31,950,NULL,0,36.7237,-89.5648
36649,1995-06-13,950,NULL,0,36.7237,-89.5648
10794,1995-04-01,950,NULL,0,36.7237,-89.5648
36650,1995-06-14,950,NULL,0,36.7237,-89.5648
10795,1995-04-02,950,NULL,0,36.7237,-89.5648
36651,1995-06-15,950,NULL,0,36.7237,-89.5648
10796,1995-04-03,950,NULL,0,36.7237,-89.5648
36652,1995-06-16,950,NULL,0,36.7237,-89.5648
10797,1995-04-04,950,NULL,0,36.7237,-89.5648
36653,1995-06-17,950,NULL,0,36.7237,-89.5648
10798,1995-04-05,950,NULL,0,36.7237,-89.5648
36654,1995-06-18,950,NULL,0,36.7237,-89.5648
10799,1995-04-06,950,NULL,0,36.7237,-89.5648
36655,1995-06-19,950,NULL,0,36.7237,-89.5648
10800,1995-04-07,950,NULL,0,36.7237,-89.5648
36656,1995-06-20,950,NULL,0,36.7237,-89.5648
10801,1995-04-08,950,NULL,0,36.7237,-89.5648
36657,1995-06-21,950,NULL,0,36.7237,-89.5648
10802,1995-04-09,950,NULL,0,36.7237,-89.5648
36658,1995-06-22,950,NULL,0,36.7237,-89.5648
10803,1995-04-10,950,NULL,0,36.7237,-89.5648
36659,1995-06-23,950,NULL,0,36.7237,-89.5648
10804,1995-04-11,950,NULL,0,36.7237,-89.5648
36660,1995-06-24,950,NULL,0,36.7237,-89.5648
10805,1995-04-12,950,NULL,0,36.7237,-89.5648
36661,1995-06-25,950,NULL,0,36.7237,-89.5648
10806,1995-04-13,950,NULL,0,36.7237,-89.5648
36662,1995-06-26,950,NULL,0,36.7237,-89.5648
10807,1995-04-14,950,NULL,0,36.7237,-89.5648
36663,1995-06-27,950,NULL,0,36.7237,-89.5648
10808,1995-04-15,950,NULL,0,36.7237,-89.5648
36664,1995-06-28,950,NULL,0,36.7237,-89.5648
10809,1995-04-16,950,NULL,0,36.7237,-89.5648
36665,1995-06-29,950,NULL,0,36.7237,-89.5648
10810,1995-04-17,950,NULL,0,36.7237,-89.5648
36666,1995-06-30,950,NULL,0,36.7237,-89.5648
10811,1995-04-18,950,NULL,0,36.7237,-89.5648
36667,1995-07-01,950,NULL,0,36.7237,-89.5648
10812,1995-04-19,950,NULL,0,36.7237,-89.5648
36668,1995-07-02,950,NULL,0,36.7237,-89.5648
10813,1995-04-20,950,NULL,0,36.7237,-89.5648
36669,1995-07-03,950,NULL,0,36.7237,-89.5648
10814,1995-04-21,950,NULL,0,36.7237,-89.5648
36670,1995-07-04,950,NULL,0,36.7237,-89.5648
10815,1995-04-22,950,NULL,0,36.7237,-89.5648
36671,1995-07-05,950,NULL,0,36.7237,-89.5648
10816,1995-04-23,950,NULL,0,36.7237,-89.5648
36672,1995-07-06,950,NULL,0,36.7237,-89.5648
10817,1995-04-24,950,NULL,0,36.7237,-89.5648
36673,1995-07-07,950,NULL,0,36.7237,-89.5648
10818,1995-04-25,950,NULL,0,36.7237,-89.5648
36674,1995-07-08,950,NULL,0,36.7237,-89.5648
10819,1995-04-26,950,NULL,0,36.7237,-89.5648
36675,1995-07-09,950,NULL,0,36.7237,-89.5648
10820,1995-04-27,950,NULL,0,36.7237,-89.5648
36676,1995-07-10,950,NULL,0,36.7237,-89.5648
10821,1995-04-28,950,NULL,0,36.7237,-89.5648
36677,1995-07-11,950,NULL,0,36.7237,-89.5648
10822,1995-04-29,950,NULL,0,36.7237,-89.5648
36678,1995-07-12,950,NULL,0,36.7237,-89.5648
10823,1995-04-30,950,NULL,0,36.7237,-89.5648
36679,1995-07-13,950,NULL,0,36.7237,-89.5648
10824,1995-05-01,950,NULL,0,36.7237,-89.5648
36680,1995-07-14,950,NULL,0,36.7237,-89.5648
10825,1995-05-02,950,NULL,0,36.7237,-89.5648
36681,1995-07-15,950,NULL,0,36.7237,-89.5648
10826,1995-05-03,950,NULL,0,36.7237,-89.5648
36682,1995-07-16,950,NULL,0,36.7237,-89.5648
10827,1995-05-04,950,NULL,0,36.7237,-89.5648
36683,1995-07-17,950,NULL,0,36.7237,-89.5648
10828,1995-05-05,950,NULL,0,36.7237,-89.5648
36684,1995-07-18,950,NULL,0,36.7237,-89.5648
10829,1995-05-06,950,NULL,0,36.7237,-89.5648
36685,1995-07-19,950,NULL,0,36.7237,-89.5648
10830,1995-05-07,950,NULL,0,36.7237,-89.5648
36686,1995-07-20,950,NULL,0,36.7237,-89.5648
